slice_file_name,class
77751-4-2-0.wav,drilling
77751-4-3-0.wav,drilling
77751-4-4-0.wav,drilling
77751-4-5-0.wav,drilling
77751-4-6-0.wav,drilling
77751-4-7-0.wav,drilling
77751-4-8-0.wav,drilling
77751-4-9-0.wav,drilling
77751-4-9-1.wav,drilling
77751-4-9-2.wav,drilling
77751-4-9-3.wav,drilling
77766-9-0-0.wav,street_music
77766-9-0-3.wav,street_music
77766-9-0-4.wav,street_music
77766-9-0-5.wav,street_music
77766-9-0-6.wav,street_music
77766-9-0-7.wav,street_music
78360-4-0-0.wav,drilling
78360-4-0-1.wav,drilling
78360-4-0-11.wav,drilling
78360-4-0-12.wav,drilling
78360-4-0-14.wav,drilling
78360-4-0-15.wav,drilling
78360-4-0-16.wav,drilling
78360-4-0-17.wav,drilling
78360-4-0-18.wav,drilling
78360-4-0-19.wav,drilling
78360-4-0-2.wav,drilling
78360-4-0-20.wav,drilling
78360-4-0-21.wav,drilling
78360-4-0-22.wav,drilling
78360-4-0-23.wav,drilling
78360-4-0-3.wav,drilling
78360-4-0-4.wav,drilling
78360-4-0-5.wav,drilling
78360-4-0-6.wav,drilling
78360-4-0-7.wav,drilling
78360-4-0-8.wav,drilling
78360-4-0-9.wav,drilling
79377-9-0-10.wav,street_music
79377-9-0-12.wav,street_music
79377-9-0-13.wav,street_music
79377-9-0-2.wav,street_music
79377-9-0-4.wav,street_music
79377-9-0-8.wav,street_music
83199-9-0-0.wav,street_music
84359-2-0-0.wav,children_playing
84359-2-0-1.wav,children_playing
84359-2-0-2.wav,children_playing
84359-2-0-5.wav,children_playing
84359-2-0-6.wav,children_playing
84359-2-0-8.wav,children_playing
84359-2-0-9.wav,children_playing
86278-6-0-0.wav,gun_shot
86279-3-0-0.wav,dog_bark
87275-1-0-0.wav,car_horn
87275-1-1-0.wav,car_horn
87275-1-2-0.wav,car_horn
87275-1-3-0.wav,car_horn
87275-1-4-0.wav,car_horn
87275-1-5-0.wav,car_horn
88466-7-0-0.wav,jackhammer
89211-3-0-0.wav,dog_bark
89212-3-0-0.wav,dog_bark
89948-5-0-0.wav,engine_idling
9031-3-1-0.wav,dog_bark
9031-3-2-0.wav,dog_bark
9031-3-3-0.wav,dog_bark
9031-3-4-0.wav,dog_bark
91396-8-0-0.wav,siren
91396-8-0-1.wav,siren
91396-8-0-2.wav,siren
91396-8-0-3.wav,siren
93193-9-0-4.wav,street_music
93193-9-1-11.wav,street_music
93193-9-1-18.wav,street_music
93193-9-1-19.wav,street_music
93193-9-1-22.wav,street_music
93193-9-1-6.wav,street_music
94401-1-0-0.wav,car_horn
94710-5-0-0.wav,engine_idling
94710-5-0-1.wav,engine_idling
94710-5-0-2.wav,engine_idling
94710-5-0-3.wav,engine_idling
94710-5-1-0.wav,engine_idling
94868-1-0-0.wav,car_horn
94868-1-1-0.wav,car_horn
94868-1-2-0.wav,car_horn
96158-4-0-0.wav,drilling
96169-9-1-10.wav,street_music
96169-9-1-3.wav,street_music
96169-9-1-49.wav,street_music
96169-9-1-55.wav,street_music
96169-9-1-61.wav,street_music
96169-9-1-74.wav,street_music
96475-9-0-0.wav,street_music
96475-9-0-3.wav,street_music
96475-9-0-4.wav,street_music
96475-9-0-5.wav,street_music
96475-9-0-6.wav,street_music
96475-9-0-9.wav,street_music
96920-9-0-0.wav,street_music
96920-9-0-11.wav,street_music
96920-9-0-13.wav,street_music
96920-9-0-2.wav,street_music
96920-9-0-3.wav,street_music
96920-9-0-8.wav,street_music
97193-3-0-0.wav,dog_bark
97193-3-0-1.wav,dog_bark
97193-3-0-4.wav,dog_bark
97193-3-0-6.wav,dog_bark
97317-2-0-22.wav,children_playing
97317-2-0-23.wav,children_playing
97317-2-0-25.wav,children_playing
97317-2-0-28.wav,children_playing
97317-2-0-34.wav,children_playing
97317-2-0-36.wav,children_playing
97317-2-0-5.wav,children_playing
98202-9-0-10.wav,street_music
98202-9-0-4.wav,street_music
98202-9-0-7.wav,street_music
98202-9-1-20.wav,street_music
98202-9-1-27.wav,street_music
98202-9-1-5.wav,street_music
98223-7-0-0.wav,jackhammer
98223-7-1-0.wav,jackhammer
98223-7-10-0.wav,jackhammer
98223-7-2-0.wav,jackhammer
98223-7-3-0.wav,jackhammer
98223-7-4-0.wav,jackhammer
98223-7-5-0.wav,jackhammer
98223-7-6-0.wav,jackhammer
98223-7-7-0.wav,jackhammer
98223-7-8-0.wav,jackhammer
98223-7-9-0.wav,jackhammer
99180-9-0-0.wav,street_music
99180-9-0-2.wav,street_music
99180-9-0-36.wav,street_music
99180-9-0-48.wav,street_music
99180-9-0-49.wav,street_music
99180-9-0-7.wav,street_music
